1.000000000000000000e+00,1.513399183750152588e-09,1.426087692379951477e-08,1.250399947166442871e-01,1.359148882329463959e-08,-5.820766091346740723e-10,-1.477019395679235458e-08,1.484295353293418884e-08,-1.256557879969477654e-08,1.746229827404022217e-10,1.498847268521785736e-09,3.026798367500305176e-09,-1.137277649831958115e-08,0.000000000000000000e+00,-1.513399183750152588e-09,1.920852810144424438e-09,2.153683453798294067e-09,1.746229827404022217e-08,-4.380126483738422394e-09,1.332227839156985283e-08,0.000000000000000000e+00,-1.115404302254319191e-08,1.396983861923217773e-09,-4.423782229423522949e-09,-2.764863893389701843e-09,9.167706593871116638e-09,-1.292210072278976440e-08,-6.548361852765083313e-09,8.571078069508075714e-09,-1.247099135071039200e-08,-2.444721758365631104e-09,-1.238367985934019089e-08,-3.201421350240707397e-10,2.502929419279098511e-09,8.032657206058502197e-09,8.084953151410445571e-09,2.441083779558539391e-09,-1.396983861923217773e-09,2.328306436538696289e-10,-2.488377504050731659e-09,8.731149137020111084e-10,2.328306436538696289e-10,1.816079020500183105e-08,5.122274160385131836e-09,1.909211277961730957e-08,8.061761036515235901e-09,-1.245643943548202515e-08,7.625203579664230347e-09,6.475602276623249054e-10,-1.030275598168373108e-08,5.617039278149604797e-09,0.000000000000000000e+00,0.000000000000000000e+00,-1.164153218269348145e-10,-7.377821020781993866e-09,3.114109858870506287e-09,4.889443516731262207e-09,1.804437488317489624e-09,-1.648004399612545967e-09,-4.190951585769653320e-09,-4.190951585769653320e-09,-9.022187441587448120e-09,-8.556526154279708862e-09,6.140908226370811462e-09,1.455191522836685181e-10,-4.642060957849025726e-09,8.294591680169105530e-10,-1.097214408218860626e-08,2.305023372173309326e-08,4.074536263942718506e-09,-1.012813299894332886e-08
1.513399183750152588e-09,1.000000000000000000e+00,2.188608050346374512e-08,-6.519258022308349609e-09,-4.773028194904327393e-09,-7.916241884231567383e-09,5.122274160385131836e-09,-1.513399183750152588e-09,-4.947651177644729614e-09,-4.889443516731262207e-09,1.804437488317489624e-09,6.053596735000610352e-09,-8.189090294763445854e-09,0.000000000000000000e+00,8.955035358667373657e-03,2.084235660731792450e-02,2.561137080192565918e-09,-1.664739102125167847e-08,8.368230611085891724e-02,7.558895647525787354e-02,0.000000000000000000e+00,-9.313225746154785156e-09,-1.175794750452041626e-08,-2.793967723846435547e-09,1.306958217173814774e-02,3.031228110194206238e-02,5.122274160385131836e-09,9.313225746154785156e-10,9.837094694375991821e-09,-1.338776201009750366e-08,1.026917900890111923e-02,6.577465683221817017e-09,9.253495372831821442e-03,1.881988532841205597e-02,3.891574963927268982e-02,1.045555109158158302e-08,1.397693715989589691e-02,-1.001171767711639404e-08,4.391817003488540649e-02,1.366453431546688080e-02,2.328306436538696289e-10,1.833630166947841644e-02,5.972901359200477600e-03,1.903115212917327881e-01,-8.498318493366241455e-09,1.385342329740524292e-08,1.592741534113883972e-02,1.915909349918365479e-02,1.243802811950445175e-02,3.743119537830352783e-02,-2.095475792884826660e-09,0.000000000000000000e+00,0.000000000000000000e+00,5.355104804039001465e-09,9.457017295062541962e-03,3.982154652476310730e-03,2.456147596240043640e-02,2.022349275648593903e-02,1.862645149230957031e-09,6.402842700481414795e-09,1.700178906321525574e-02,4.519959911704063416e-02,-1.816079020500183105e-08,-1.920852810144424438e-09,-6.402842700481414795e-09,-8.847564458847045898e-09,8.963979780673980713e-09,8.789356797933578491e-09,8.052995428442955017e-03,6.624554097652435303e-02,1.170122064650058746e-02
1.426087692379951477e-08,2.188608050346374512e-08,9.999999403953552246e-01,2.971925586462020874e-02,-5.005858838558197021e-09,7.450580596923828125e-09,-1.117587089538574219e-08,-3.259629011154174805e-09,-7.217749953269958496e-09,-2.793967723846435547e-09,6.984919309616088867e-10,1.696447096765041351e-02,5.316555872559547424e-02,0.000000000000000000e+00,1.182816252112388611e-01,4.427677020430564880e-02,1.862645149230957031e-09,3.725290298461914062e-09,3.376044332981109619e-09,-1.105945557355880737e-09,0.000000000000000000e+00,-3.492459654808044434e-09,1.303851604461669922e-08,-5.587935447692871094e-09,1.280568540096282959e-08,2.793163433670997620e-02,1.134251728653907776e-01,-6.519258022308349609e-09,4.598405212163925171e-09,3.456854820251464844e-02,-8.381903171539306641e-09,1.765497401356697083e-02,2.352106571197509766e-02,4.783740267157554626e-02,5.316970404237508774e-03,1.819947548210620880e-02,1.396983861923217773e-09,3.861254453659057617e-02,4.634739458560943604e-02,1.891073770821094513e-02,-7.450580596923828125e-09,1.694999635219573975e-02,1.192535832524299622e-01,-1.816079020500183105e-08,-4.423782229423522949e-09,1.041964218020439148e-01,2.203524485230445862e-02,-5.122274160385131836e-09,9.529485553503036499e-02,2.797575294971466064e-02,6.286427378654479980e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.963650435209274292e-02,3.293306007981300354e-02,8.810453116893768311e-02,3.007268533110618591e-02,3.787206858396530151e-02,1.915357261896133423e-02,3.146247938275337219e-02,6.720501184463500977e-02,1.645623147487640381e-02,-6.519258022308349609e-09,1.760218478739261627e-02,-4.423782229423522949e-09,1.979060471057891846e-09,8.149072527885437012e-09,1.641040854156017303e-02,9.313225746154785156e-10,3.316986933350563049e-02,1.094086095690727234e-02
1.250399947166442871e-01,-6.519258022308349609e-09,2.971925586462020874e-02,1.000000000000000000e+00,-1.050648279488086700e-08,4.889443516731262207e-09,-8.498318493366241455e-09,3.492459654808044434e-10,-2.997694537043571472e-09,3.003515303134918213e-08,3.458366915583610535e-02,1.165360659360885620e-01,-1.555235940031707287e-09,0.000000000000000000e+00,7.450580596923828125e-09,1.757871359586715698e-08,1.862645149230957031e-09,5.216506496071815491e-02,2.683929353952407837e-02,4.354847222566604614e-02,0.000000000000000000e+00,-9.022187441587448120e-10,-4.016328603029251099e-09,2.793967723846435547e-09,5.878301337361335754e-02,4.032357409596443176e-02,-1.629814505577087402e-08,6.837052851915359497e-02,4.277743399143218994e-02,5.959393829107284546e-02,2.676517516374588013e-02,-6.344635039567947388e-09,2.284098789095878601e-02,4.645428434014320374e-02,8.934108540415763855e-03,2.942652255296707153e-02,1.119042281061410904e-08,2.749650925397872925e-02,2.935633994638919830e-02,1.360466144979000092e-02,8.963979780673980713e-09,1.094304025173187256e-08,1.394073478877544403e-08,-4.656612873077392578e-10,9.311921149492263794e-02,1.099303066730499268e-01,-9.429641067981719971e-09,4.305986315011978149e-02,2.211891114711761475e-09,1.385342329740524292e-08,-7.101334631443023682e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.576728560030460358e-02,-2.968590706586837769e-09,3.964719362556934357e-03,6.426960229873657227e-02,6.198489665985107422e-02,1.323745585978031158e-02,-6.548361852765083313e-09,6.475923210382461548e-02,2.082073129713535309e-02,1.456503942608833313e-02,2.634833753108978271e-02,8.175051771104335785e-03,-8.905772119760513306e-09,2.663479372859001160e-02,-6.868503987789154053e-09,4.550178349018096924e-02,1.907861232757568359e-02,4.310088604688644409e-02
1.359148882329463959e-08,-4.773028194904327393e-09,-5.005858838558197021e-09,-1.050648279488086700e-08,1.000000000000000000e+00,-2.328306436538696289e-10,-1.332955434918403625e-08,-2.502929419279098511e-09,-4.220055416226387024e-09,1.012813299894332886e-08,-1.049193087965250015e-08,3.725290298461914062e-09,-2.382876118645071983e-09,0.000000000000000000e+00,-3.143213689327239990e-09,-2.095475792884826660e-09,-1.257285475730895996e-08,-9.982613846659660339e-09,1.022999640554189682e-08,-5.165929906070232391e-09,0.000000000000000000e+00,7.334165275096893311e-09,-1.979060471057891846e-09,3.628489002585411072e-02,-9.691575542092323303e-09,1.176954712718725204e-02,3.960258886218070984e-02,-7.799826562404632568e-09,-2.619344741106033325e-09,-4.918547347187995911e-09,-5.820766091346740723e-09,6.286427378654479980e-09,5.122274160385131836e-09,-4.656612873077392578e-09,-2.793967723846435547e-09,-5.054971552453935146e-09,1.508306013420224190e-08,1.164153218269348145e-10,2.095475792884826660e-09,4.947651177644729614e-09,2.677552402019500732e-09,2.328306436538696289e-10,-7.945345714688301086e-09,-1.129228621721267700e-08,-4.656612873077392578e-10,-5.820766091346740723e-10,7.974449545145034790e-09,5.022085085511207581e-02,1.621083356440067291e-08,6.344635039567947388e-09,-1.804437488317489624e-09,0.000000000000000000e+00,0.000000000000000000e+00,-3.492459654808044434e-09,2.205253206193447113e-02,2.785761095583438873e-02,5.335062369704246521e-02,3.837826475501060486e-02,3.100391104817390442e-02,1.845182850956916809e-08,2.374701015651226044e-02,1.862645149230957031e-09,-6.635673344135284424e-09,1.483403705060482025e-02,7.101334631443023682e-09,1.542503014206886292e-09,1.547357067465782166e-02,-1.699663698673248291e-08,8.746434003114700317e-02,3.032619133591651917e-08,1.717006228864192963e-02
-5.820766091346740723e-10,-7.916241884231567383e-09,7.450580596923828125e-09,4.889443516731262207e-09,-2.328306436538696289e-10,1.000000000000000000e+00,4.423782229423522949e-09,5.587935447692871094e-09,-1.362059265375137329e-08,-6.519258022308349609e-09,1.719595491886138916e-02,3.725290298461914062e-09,-3.055902197957038879e-09,0.000000000000000000e+00,1.489388383924961090e-02,6.519258022308349609e-09,-2.793967723846435547e-09,6.984919309616088867e-09,-1.164153218269348145e-08,1.126598939299583435e-02,0.000000000000000000e+00,-9.546056389808654785e-09,-3.725290298461914062e-09,1.583248376846313477e-08,-6.286427378654479980e-09,2.078923955559730530e-02,-3.725290298461914062e-09,-1.769512891769409180e-08,6.984919309616088867e-10,1.797234639525413513e-02,7.640334218740463257e-02,-3.958120942115783691e-09,1.862645149230957031e-09,3.539025783538818359e-08,-6.519258022308349609e-09,2.310989238321781158e-02,-2.793967723846435547e-09,-1.024454832077026367e-08,1.071020960807800293e-08,4.773028194904327393e-09,6.519258022308349609e-09,1.925218403339385986e-01,9.934048168361186981e-03,-2.887099981307983398e-08,-8.381903171539306641e-09,3.225460648536682129e-02,1.117587089538574219e-08,4.005864262580871582e-02,3.492459654808044434e-10,2.860238403081893921e-02,1.113447695970535278e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.587935447692871094e-09,7.869052141904830933e-02,5.160690750926733017e-03,1.341778039932250977e-02,1.917907409369945526e-02,1.723066717386245728e-02,2.677552402019500732e-09,7.204201072454452515e-03,5.587935447692871094e-09,5.587935447692871094e-09,7.521335780620574951e-02,1.631554216146469116e-01,4.656612873077392578e-09,1.883487701416015625e-01,4.190951585769653320e-09,-5.587935447692871094e-09,1.024454832077026367e-08,-1.862645149230957031e-09
-1.477019395679235458e-08,5.122274160385131836e-09,-1.117587089538574219e-08,-8.498318493366241455e-09,-1.332955434918403625e-08,4.423782229423522949e-09,1.000000000000000000e+00,-1.664739102125167847e-08,-9.909854270517826080e-09,-3.492459654808044434e-09,-3.143213689327239990e-09,-9.313225746154785156e-10,4.210960469208657742e-09,0.000000000000000000e+00,-1.001171767711639404e-08,-8.323695510625839233e-09,-1.164153218269348145e-09,1.234002411365509033e-08,-6.155460141599178314e-09,-1.012813299894332886e-08,0.000000000000000000e+00,1.094304025173187256e-08,-2.735760062932968140e-09,3.492459654808044434e-09,-6.257323548197746277e-09,2.643507905304431915e-02,1.862645149230957031e-09,-8.963979780673980713e-09,9.487848728895187378e-09,2.211891114711761475e-09,4.190951585769653320e-09,4.423782229423522949e-09,3.234609216451644897e-02,1.490116119384765625e-08,6.693881005048751831e-09,9.109498932957649231e-09,-1.190346665680408478e-08,-8.963979780673980713e-09,2.661580033600330353e-02,6.693881005048751831e-09,4.889443516731262207e-09,7.450580596923828125e-09,-2.677552402019500732e-09,-1.222360879182815552e-09,-8.323695510625839233e-09,5.820766091346740723e-10,5.471520125865936279e-09,8.032657206058502197e-09,9.953510016202926636e-09,1.513399183750152588e-09,-4.889443516731262207e-09,0.000000000000000000e+00,0.000000000000000000e+00,5.471520125865936279e-09,-2.328306436538696289e-10,5.379885807633399963e-02,1.137448288500308990e-02,1.071020960807800293e-08,3.621403872966766357e-02,1.865555532276630402e-08,2.088863402605056763e-02,-1.821899786591529846e-08,-5.937181413173675537e-09,-3.114109858870506287e-09,2.095475792884826660e-09,4.481989890336990356e-09,-5.326000973582267761e-09,-5.587935447692871094e-09,-9.778887033462524414e-09,6.984919309616088867e-09,-4.656612873077392578e-09
1.484295353293418884e-08,-1.513399183750152588e-09,-3.259629011154174805e-09,3.492459654808044434e-10,-2.502929419279098511e-09,5.587935447692871094e-09,-1.664739102125167847e-08,1.000000000000000000e+00,-8.556526154279708862e-09,4.656612873077392578e-09,-1.862645149230957031e-09,6.519258022308349609e-09,-4.292814992368221283e-10,0.000000000000000000e+00,5.122274160385131836e-09,-4.889443516731262207e-09,1.164153218269348145e-09,-1.129228621721267700e-08,-9.662471711635589600e-09,1.298030838370323181e-08,0.000000000000000000e+00,3.259629011154174805e-09,-7.450580596923828125e-09,1.396983861923217773e-09,1.405899785459041595e-02,5.466130375862121582e-02,5.587935447692871094e-09,-1.094304025173187256e-08,-4.481989890336990356e-09,5.005858838558197021e-09,9.313225746154785156e-09,-8.963979780673980713e-09,5.122274160385131836e-09,9.429641067981719971e-09,1.629814505577087402e-09,2.728484105318784714e-09,4.190951585769653320e-09,1.350417733192443848e-08,1.841739751398563385e-02,4.074536263942718506e-09,4.656612873077392578e-10,2.531364932656288147e-02,-8.498318493366241455e-09,2.095475792884826660e-09,2.095475792884826660e-09,6.269069015979766846e-02,1.925940997898578644e-02,-1.746229827404022217e-08,-1.158332452178001404e-08,7.450580596923828125e-09,-1.047737896442413330e-08,0.000000000000000000e+00,0.000000000000000000e+00,3.578043729066848755e-02,1.727667637169361115e-02,-2.793967723846435547e-09,1.113739982247352600e-02,1.303600519895553589e-02,1.430224813520908356e-02,-9.138602763414382935e-09,1.013679243624210358e-02,1.206062547862529755e-02,6.679956614971160889e-02,8.149072527885437012e-10,-6.984919309616088867e-10,7.450580596923828125e-09,7.138031534850597382e-03,3.667082637548446655e-09,6.521371752023696899e-02,3.725290298461914062e-09,1.258706301450729370e-02
-1.256557879969477654e-08,-4.947651177644729614e-09,-7.217749953269958496e-09,-2.997694537043571472e-09,-4.220055416226387024e-09,-1.362059265375137329e-08,-9.909854270517826080e-09,-8.556526154279708862e-09,1.000000000000000000e+00,-4.307366907596588135e-09,-1.501757651567459106e-08,4.656612873077392578e-10,-1.310399966314435005e-08,0.000000000000000000e+00,-3.958120942115783691e-09,-2.968590706586837769e-09,3.725290298461914062e-09,-1.263106241822242737e-08,3.652530722320079803e-09,1.626904122531414032e-08,0.000000000000000000e+00,1.848093234002590179e-09,7.043126970529556274e-09,-1.164153218269348145e-09,-3.870809450745582581e-08,2.001016214489936829e-02,-1.629814505577087402e-09,1.222360879182815552e-08,1.290754880756139755e-08,2.182787284255027771e-09,-2.561137080192565918e-09,-2.793967723846435547e-09,-3.492459654808044434e-10,-1.396983861923217773e-09,1.841570995748043060e-02,-5.549736670218408108e-09,-3.266904968768358231e-09,-3.725290298461914062e-09,-8.905772119760513306e-09,8.425558917224407196e-09,5.266446992754936218e-02,-1.047737896442413330e-09,-1.298030838370323181e-08,-1.030275598168373108e-08,-3.201421350240707397e-09,-4.132743924856185913e-09,-2.270098775625228882e-09,6.868503987789154053e-09,6.795744411647319794e-09,-2.619344741106033325e-09,-2.130400389432907104e-08,0.000000000000000000e+00,0.000000000000000000e+00,-4.656612873077392578e-10,-6.228219717741012573e-09,6.402842700481414795e-09,5.587935447692871094e-09,1.829155907034873962e-02,-3.929017111659049988e-10,-5.180481821298599243e-09,5.846139974892139435e-03,3.026798367500305176e-09,2.703782357275485992e-02,8.672941476106643677e-09,8.149072527885437012e-10,2.095475792884826660e-09,5.529727786779403687e-10,8.119968697428703308e-09,-9.662471711635589600e-09,3.958120942115783691e-09,9.546056389808654785e-09
1.746229827404022217e-10,-4.889443516731262207e-09,-2.793967723846435547e-09,3.003515303134918213e-08,1.012813299894332886e-08,-6.519258022308349609e-09,-3.492459654808044434e-09,4.656612873077392578e-09,-4.307366907596588135e-09,1.000000000000000000e+00,-5.238689482212066650e-09,-2.142041921615600586e-08,-1.411535777151584625e-09,0.000000000000000000e+00,4.656612873077392578e-09,-1.396983861923217773e-09,-1.536682248115539551e-08,-2.468004822731018066e-08,-1.501757651567459106e-08,-5.704350769519805908e-09,0.000000000000000000e+00,-4.423782229423522949e-09,-1.396983861923217773e-09,8.381903171539306641e-09,2.630986273288726807e-08,-3.492459654808044434e-09,2.051228731870651245e-01,1.024454832077026367e-08,8.440110832452774048e-09,7.450580596923828125e-09,3.725290298461914062e-09,0.000000000000000000e+00,6.519258022308349609e-09,-1.117587089538574219e-08,1.269120723009109497e-02,3.065875731408596039e-02,-2.910383045673370361e-09,2.457908168435096741e-02,1.090917084366083145e-02,-1.164153218269348145e-09,2.356695011258125305e-02,-1.862645149230957031e-08,2.095475792884826660e-09,-4.656612873077392578e-09,-5.587935447692871094e-09,2.793967723846435547e-09,1.539099588990211487e-02,3.702763840556144714e-02,-5.122274160385131836e-09,4.656612873077392578e-09,1.257285475730895996e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.313225746154785156e-10,-4.656612873077392578e-10,4.028987884521484375e-02,2.042568475008010864e-02,1.041761972010135651e-02,2.285905927419662476e-02,2.095475792884826660e-09,7.450580596923828125e-09,-9.313225746154785156e-10,-4.656612873077392578e-09,1.738060265779495239e-02,2.091673761606216431e-02,7.916241884231567383e-09,-2.095475792884826660e-09,-6.984919309616088867e-09,4.339803010225296021e-02,-4.656612873077392578e-10,5.587935447692871094e-09
